,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,power_normalization_value,threshold
334,10627.2,49.2,1350,303,0.980925752,0.000283016,0.000277617,10000000,64.8
335,10638,49.25,1350,336,0.981046964,0.000288596,0.000283126,10000000,64.8
336,10648.8,49.3,1350,297,0.981100328,0.000286301,0.00028089,10000000,64.8
337,10659.6,49.35,1350,290,0.981230095,0.000291037,0.000285574,10000000,64.8
338,10670.4,49.4,1350,326,0.981585114,0.000283316,0.000278099,10000000,64.8
339,10681.2,49.45,1350,298,0.981170228,0.000290203,0.000284739,10000000,64.8
340,10692,49.5,1350,305,0.981082074,0.000281505,0.000276179,10000000,64.8
341,10702.8,49.55,1350,305,0.980703558,0.000283522,0.000278051,10000000,64.8
342,10713.6,49.6,1350,320,0.980790917,0.000280474,0.000275087,10000000,64.8
343,10724.4,49.65,1350,296,0.981115476,0.000284277,0.000278908,10000000,64.8
344,10735.2,49.7,1350,298,0.98097601,0.000292517,0.000286952,10000000,64.8
345,10746,49.75,1350,296,0.980649348,0.000287744,0.000282176,10000000,64.8
346,10756.8,49.8,1350,302,0.980570082,0.000287133,0.000281554,10000000,64.8
347,10767.6,49.85,1350,312,0.980767183,0.000294297,0.000288637,10000000,64.8
348,10778.4,49.9,1350,298,0.980626915,0.000289893,0.000284276,10000000,64.8
349,10789.2,49.95,1350,310,0.980669877,0.000287496,0.000281939,10000000,64.8
