,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,neutrons_per_cycle,power_normalization_value,DEM_step_increment,threshold,time_step
1038,11210.4,51.9,1350,348,0.9814183163343114,0.00027577454936216904,0.0002706501939228734,200000,10000000.0,1,64.8,10.8
1039,11221.2,51.95,1350,281,0.9807276186269965,0.00029205249824376287,0.00028642395111667067,200000,10000000.0,1,64.8,10.8
1040,11232.0,52.0,1350,270,0.9808698430615661,0.0002913951856580132,0.0002858207500252713,200000,10000000.0,1,64.8,10.8
1041,11242.8,52.05,1350,308,0.9801848159009081,0.0002878379951031236,0.0002821344322394417,200000,10000000.0,1,64.8,10.8
1042,11253.6,52.1,1350,321,0.9803845901499715,0.0002870747476764226,0.000281443658843156,200000,10000000.0,1,64.8,10.8
1043,11264.4,52.15,1350,331,0.9802524044982778,0.0002879109509660644,0.0002822254019658704,200000,10000000.0,1,64.8,10.8
1044,11275.2,52.2,1350,304,0.9807443475265168,0.0002852135608458738,0.000279721587637501,200000,10000000.0,1,64.8,10.8
1045,11286.0,52.25,1350,292,0.9805373940700433,0.0002798307800494631,0.00027438454385028796,200000,10000000.0,1,64.8,10.8
1046,11296.8,52.3,1350,315,0.9807139397407337,0.00029365764890745697,0.0002879941497950333,200000,10000000.0,1,64.8,10.8
1047,11307.6,52.35,1350,306,0.9796306613012316,0.00029143524524612776,0.0002854989020269507,200000,10000000.0,1,64.8,10.8
1048,11318.4,52.4,1350,313,0.9804322941978418,0.0002991699270501346,0.00029331585793276443,200000,10000000.0,1,64.8,10.8
1049,11329.2,52.45,1350,333,0.9808801973848343,0.00028124228560278997,0.00027586498861502655,200000,10000000.0,1,64.8,10.8
1050,11340.0,52.5,1350,315,0.9803851836603604,0.00028453599241257506,0.00027895487117938534,200000,10000000.0,1,64.8,10.8
1051,11350.8,52.55,1350,321,0.9808095748103196,0.00028574959761470557,0.0002802659413386993,200000,10000000.0,1,64.8,10.8
1052,11361.6,52.6,1350,319,0.9808748732591046,0.00028363736412466645,0.0002782127635873287,200000,10000000.0,1,64.8,10.8
1053,11372.4,52.65,1350,336,0.9808664684316326,0.000280449301246831,0.0002750833156880982,200000,10000000.0,1,64.8,10.8
1054,11383.2,52.7,1350,305,0.9819608445336888,0.00028638818839008505,0.0002812219873360011,200000,10000000.0,1,64.8,10.8
1055,11394.0,52.75,1350,323,0.9806878663528292,0.00028105191191750683,0.00027562419983276305,200000,10000000.0,1,64.8,10.8
1056,11404.8,52.8,1350,319,0.9803304586337518,0.000279679439473804,0.0002741782731697849,200000,10000000.0,1,64.8,10.8
1057,11415.6,52.85,1350,345,0.9816213827181482,0.0002805843909458422,0.00027542763780938714,200000,10000000.0,1,64.8,10.8
1058,11426.4,52.9,1350,319,0.981553821613476,0.00028160154184443334,0.0002764070695696507,200000,10000000.0,1,64.8,10.8
1059,11437.2,52.95,1350,286,0.981564518428943,0.0002816764444708853,0.0002764836035698414,200000,10000000.0,1,64.8,10.8
1060,11448.0,53.0,1350,324,0.9818311800694357,0.0002786655559544501,0.0002736025316474631,200000,10000000.0,1,64.8,10.8
1061,11458.8,53.05,1350,319,0.9824165176640156,0.00027378573062385365,0.00026897162406558454,200000,10000000.0,1,64.8,10.8
1062,11469.6,53.1,1350,294,0.98263536657983,0.0002879081088156181,0.00028290869004734046,200000,10000000.0,1,64.8,10.8
1063,11480.4,53.15,1350,323,0.9830588301513291,0.000281809477928003,0.00027703529569745943,200000,10000000.0,1,64.8,10.8
1064,11491.2,53.2,1350,315,0.982748436244016,0.0003057306700227836,0.00030045633787672584,200000,10000000.0,1,64.8,10.8
1065,11502.0,53.25,1350,312,0.9829712750353746,0.00029618658574868473,0.00029114290584175896,200000,10000000.0,1,64.8,10.8
1066,11512.8,53.3,1350,316,0.982417021351101,0.0002852825938450737,0.00028026647608859323,200000,10000000.0,1,64.8,10.8
1067,11523.6,53.35,1350,304,0.9821482753638355,0.00028013412475339785,0.0002751332474971072,200000,10000000.0,1,64.8,10.8
1068,11534.4,53.4,1350,305,0.9818624126652438,0.0002967006665797624,0.0002913192323273916,200000,10000000.0,1,64.8,10.8
1069,11545.2,53.45,1350,291,0.9822421488908963,0.0002885834346802812,0.00028345881301467506,200000,10000000.0,1,64.8,10.8
1070,11556.0,53.5,1350,301,0.9818854123022658,0.0002857602352887961,0.0002805838064461321,200000,10000000.0,1,64.8,10.8
1071,11566.8,53.55,1350,287,0.9820286112852563,0.00028526301506721875,0.000280136442537506,200000,10000000.0,1,64.8,10.8
1072,11577.6,53.6,1350,296,0.9815155931843589,0.00028079688402068173,0.00027560652018387906,200000,10000000.0,1,64.8,10.8
1073,11588.4,53.65,1350,298,0.9816992406021413,0.00029494114490551305,0.0002895434979760683,200000,10000000.0,1,64.8,10.8
1074,11599.2,53.7,1350,334,0.9813600875187453,0.000288311851334456,0.0002829377436582732,200000,10000000.0,1,64.8,10.8
1075,11610.0,53.75,1350,289,0.9830648481555784,0.0002743511274391518,0.00026970494943728146,200000,10000000.0,1,64.8,10.8
1076,11620.8,53.8,1350,308,0.9830496657152575,0.00028139901634167594,0.00027662920894728685,200000,10000000.0,1,64.8,10.8
1077,11631.6,53.85,1350,318,0.9824695047787584,0.00028855931741653617,0.00028350072968152083,200000,10000000.0,1,64.8,10.8
1078,11642.4,53.9,1350,303,0.9817271191492603,0.00030820054293874264,0.0003025688311394897,200000,10000000.0,1,64.8,10.8
1079,11653.2,53.95,1350,306,0.9819241624420428,0.0002799956435689315,0.0002749344877988438,200000,10000000.0,1,64.8,10.8
1080,11664.0,54.0,1350,283,0.9813539455247843,0.0002960399517448762,0.000290519974677801,200000,10000000.0,1,64.8,10.8
1081,11674.8,54.05,1350,316,0.9812973549277282,0.00027910466341017246,0.0002738846679523961,200000,10000000.0,1,64.8,10.8
1082,11685.6,54.1,1350,302,0.9817024837990229,0.000276091388182531,0.0002710396015343109,200000,10000000.0,1,64.8,10.8
1083,11696.4,54.15,1350,308,0.9811381719013539,0.00027481902550738227,0.00026963543629002456,200000,10000000.0,1,64.8,10.8
1084,11707.2,54.2,1350,294,0.9814654829530767,0.0002847491074140578,0.00027947142022859573,200000,10000000.0,1,64.8,10.8
1085,11718.0,54.25,1350,307,0.9813286293940034,0.00028011026112334796,0.00027488021862737144,200000,10000000.0,1,64.8,10.8
1086,11728.8,54.3,1350,316,0.9815677191885824,0.0002901805845267939,0.00028483189450677473,200000,10000000.0,1,64.8,10.8
1087,11739.6,54.35,1350,282,0.981507322274036,0.0002840251639115879,0.0002787727780893068,200000,10000000.0,1,64.8,10.8
1088,11750.4,54.4,1350,304,0.9813773275987273,0.0002808558292285981,0.00027562554312888615,200000,10000000.0,1,64.8,10.8
1089,11761.2,54.45,1350,309,0.9815512868877816,0.0003004986538679048,0.000294954840412088,200000,10000000.0,1,64.8,10.8
1090,11772.0,54.5,1350,331,0.9818090074174549,0.00028781745095580763,0.0002825817658403435,200000,10000000.0,1,64.8,10.8
1091,11782.8,54.55,1350,334,0.9811887192209252,0.00028724115415692066,0.0002818377801547693,200000,10000000.0,1,64.8,10.8
1092,11793.6,54.6,1350,293,0.9813865873470294,0.0002885196299162859,0.00028314929498617173,200000,10000000.0,1,64.8,10.8
1093,11804.4,54.65,1350,311,0.981006622235625,0.0002839926806418371,0.0002785987003760892,200000,10000000.0,1,64.8,10.8
1094,11815.2,54.7,1350,315,0.9813087893009095,0.00028876261773933383,0.00028336529480914703,200000,10000000.0,1,64.8,10.8
1095,11826.0,54.75,1350,306,0.9821828306826937,0.00029239717186224575,0.0002871874819432746,200000,10000000.0,1,64.8,10.8
1096,11836.8,54.8,1350,338,0.9822231278994323,0.00028781042421616973,0.00028269405511566876,200000,10000000.0,1,64.8,10.8
