,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
1054,3.0,19029,68.10950070029006,1,2,86.39999999999999,0,31.53736316082919,57.91670322446635,2.211303892467649e+20,4.254353222593792e+18,0.019239116057658875,1.0929681513275054e+20,3.0604988864719647e+18,0.028001720660887703,5099231778.050473,315178759.6689026,0.061809067206080405,0.003607973599606044,0.019198838954954885,4.0230135122526855e-05,9.263355839497082e-08,9.126192894813484e-09,2.009445664112004e-05
1068,3.0,5449,86.92423278916145,1,2,86.39999999999999,0,48.308209710131884,,1.806349823845095e+20,3.8227241040343045e+18,0.02116270089863903,5.882293956274959e+19,2.1394903069708485e+18,0.036371699933297946,,,,,,,,,
1129,3.0,18582,64.3612399549241,1,2,86.39999999999999,0,29.035800114002175,,2.1651857775254923e+20,4.2011145139006566e+18,0.01940302101329129,9.135461282491924e+19,2.659494028613923e+18,0.02911176509182774,,,,,,,,,
1134,3.0,17942,60.23219004438233,1,2,86.39999999999999,0,30.00868806802101,56.75353681297482,1.9354082727850282e+20,3.7997731140930867e+18,0.01963292793321205,1.0297597022531633e+20,2.877155687616594e+18,0.02794006874925519,4267332328.3545427,278797830.22963434,0.06533304855990373,0.0036695272389178457,0.01920703104580832,3.4123296691440186e-05,4.232412763354547e-08,1.0651576671258743e-09,1.6792213586351453e-05
1139,3.0,17179,65.25205746955928,1,2,86.39999999999999,0,39.177242728309395,,2.2243316523469704e+20,4.264327893471589e+18,0.019171277309173507,9.745719064282854e+19,2.7938446207027656e+18,0.02866740362896304,,,,,,,,,
1160,3.0,17921,64.82692676778782,1,2,86.39999999999999,0,38.668194566189975,,2.2539324889870618e+20,4.3563851452856914e+18,0.01932793092327043,1.0333205806473963e+20,2.971662025614727e+18,0.028758374518708614,,,,,,,,,
1166,3.0,3869,95.92457590130303,1,2,86.39999999999999,0,48.530325409177195,,1.8182445713243587e+20,3.80219310223432e+18,0.02091134032351274,5.17165415232509e+19,2.0178880993692529e+18,0.03901823362380186,,,,,,,,,
1171,3.0,5416,87.54492305458781,1,2,86.39999999999999,0,47.51091488653467,,1.69918497580102e+20,3.624681094572608e+18,0.0213318805556404,6.712214004810644e+19,2.296886036824115e+18,0.03421949948523597,,,,,,,,,
1175,3.0,17279,68.27767313187032,1,2,86.39999999999999,0,41.288622537974355,,2.1771502147690414e+20,4.221173156095808e+18,0.01938852508871834,9.3933849039903e+19,2.744203351322711e+18,0.02921421169654164,,,,,,,,,
1176,3.0,18032,64.66938116452947,1,2,86.39999999999999,0,33.405755839576756,,2.1670357704079163e+20,4.2342651507947894e+18,0.019539433583035615,9.222498984984143e+19,2.6913548848567214e+18,0.02918249044254407,,,,,,,,,
