,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370,discard_step
16158,3.0,3537,96.19426669073191,1,1,75.6,0,48.619122498071945,77.71013955566592,1.6750321323364054e+20,3.50961182214715e+18,0.020952504458835636,5.766024482360856e+19,2.1069418181229317e+18,0.036540632537520205,4425574202.76793,287593794.7648689,0.06498451536187018,0.003659119622125436,0.01922215603028769,2.032274731741001e-05,1.7620357453105197e-08,1.56123733898018e-08,1.743222505927532e-05,7
16242,3.0,10996,61.07505367143806,1,1,75.6,0,40.1206694943097,78.03299228808591,1.4426103848422102e+20,3.0169936501969167e+18,0.020913433605476987,7.141359398467114e+19,2.1615171695064353e+18,0.03026758700829989,3519114242.486069,232793113.54635128,0.06615105322124899,0.0037262994511985253,0.01921682482346029,2.5730245286026017e-05,2.377816372445065e-08,2.378740825428018e-16,1.3853919920175557e-05,7
16407,3.0,18018,54.31850895041402,1,1,75.6,0,22.93306154933858,79.85236431987622,1.7802453783688787e+20,3.4459490473009874e+18,0.019356595945544782,8.45014655588096e+19,2.467157369766742e+18,0.02919662225325193,4155944847.3350353,257497721.4146082,0.061958888020308175,0.00367788024945787,0.019210027858763537,3.1401495748884604e-05,3.347936945707574e-08,3.4633154664755996e-09,1.6354629615062106e-05,7
17170,3.0,5623,81.74297784114128,1,1,75.6,0,45.79043590019608,77.44039365839863,1.4594173603576842e+20,3.17418664823363e+18,0.02174968404826758,6.4023617697360945e+19,2.1743481764524132e+18,0.03396165750474359,3867840269.1604123,264107194.67471397,0.06828285976040148,0.0036997676353921188,0.019221076495563497,2.1700019114780402e-05,2.3844608495665172e-08,9.059118126805104e-09,1.5251771381231463e-05,7
17227,3.0,11842,60.393178140864116,1,1,75.6,0,42.4374654948479,75.60820097763077,1.5001051924671015e+20,3.0933413423172823e+18,0.02062082951149522,7.480548611959223e+19,2.279107809384407e+18,0.030467121164626562,3675254959.184844,250878835.6282888,0.06826161406879175,0.0037141170386590376,0.019213552577041104,2.8699113608694322e-05,2.444956208807683e-08,5.210221696899427e-09,1.4472995795076205e-05,7
17243,3.0,19823,67.23470362659472,1,1,75.6,0,23.71162196673598,80.07914975718565,2.06779483385104e+20,3.873500867855022e+18,0.018732520288973997,9.415008263929709e+19,2.7012691367152056e+18,0.028691096821063532,4884761136.686602,293508209.042019,0.060086501842976404,0.003623979553098119,0.019201807583983786,3.787820912325801e-05,1.0412475249186237e-07,2.154319208398566e-08,1.923191136340392e-05,7
17438,3.0,15153,54.66047166608808,1,1,75.6,0,34.1721144158236,79.90691983997468,1.65536078749052e+20,3.261304001495994e+18,0.019701469469021543,7.966417564199143e+19,2.3267916915240433e+18,0.029207503533088448,4047303947.111245,259642312.52598673,0.06415191839281206,0.003687255968568907,0.019210024010360413,3.161419905047849e-05,4.3885054491916074e-08,1.187960339743871e-09,1.591555093132294e-05,7
17575,3.0,9439,64.69702910309672,1,1,75.6,0,41.751306858803794,79.35152946211109,1.4402203387504491e+20,3.0545487383529533e+18,0.02120889877866267,7.334752693198123e+19,2.2577333154196644e+18,0.030781314788068746,3507284459.949544,240344169.20486778,0.06852713885896937,0.003727467881738531,0.01921703565858658,2.5568829168574923e-05,3.422110405499041e-08,1.5565628204165564e-09,1.3823204757148882e-05,7
17842,3.0,14236,55.83267530871534,1,1,75.6,0,38.61959368587656,81.67707222666233,1.6362718706031303e+20,3.270547273060636e+18,0.019987798677093382,8.005110798166214e+19,2.382765820750137e+18,0.02976555704008461,3884844000.2143726,255630495.60419902,0.06580199760662021,0.0036989055241132304,0.019212859161449693,2.9205837919544448e-05,1.696963867325462e-08,3.887559232459825e-09,1.5299658365285625e-05,7
17897,3.0,5741,82.79673433425909,1,1,75.6,0,44.87420189988762,78.42743988801472,1.4260824382186113e+20,3.0888500684216607e+18,0.021659688007097916,6.2968651026153824e+19,2.1032837175665705e+18,0.033402076799977476,3456214183.8680058,246040491.29911467,0.07118785995599371,0.0037319070048543877,0.019221887288375154,2.1129279545114206e-05,2.4485043879249032e-08,4.856547426142635e-09,1.3620875055614942e-05,7
17948,3.0,10949,62.56923928027432,1,1,75.6,0,46.28882123985181,79.03054576108937,1.7323298367677006e+20,3.5181977347348147e+18,0.020309052352866636,8.467304076816685e+19,2.563208001468485e+18,0.03027183124893907,4355794213.800228,285465290.57766443,0.06553690935931733,0.003664002217446841,0.019210055295032506,3.1144315253118355e-05,7.028130204713475e-08,1.55025438825958e-08,1.7135876161739834e-05,7
17974,3.0,12785,54.32969835731086,1,1,75.6,0,37.375075441930875,72.3193695365207,1.5359453726608507e+20,3.1485898191069327e+18,0.020499360687889302,8.002394749194689e+19,2.350510358240095e+18,0.029372586980623967,3669364107.1609592,248932203.56879425,0.06784069290997582,0.0037142379448970543,0.01921144528185321,3.0636093202910683e-05,3.046118856621543e-08,2.06825905417305e-09,1.4465910564358934e-05,7
18031,3.0,13236,54.20662396715554,1,1,75.6,0,39.334609335355324,78.93963375736294,1.699603738358037e+20,3.3646733553911014e+18,0.01979681074743731,8.054760858706215e+19,2.41484864618553e+18,0.029980389095914283,4087228592.7872763,265130902.222873,0.0648681364900287,0.00368348752662973,0.019212347608451964,2.956771190665003e-05,2.54997751980631e-08,5.01567277047034e-09,1.608466900158228e-05,7
18061,3.0,3330,95.20026158089347,1,1,75.6,0,44.564349723230585,75.53905307579964,1.4695989357199797e+20,3.220698329487293e+18,0.021915491711413236,5.2694303023687156e+19,1.976007223987267e+18,0.03749944701041044,3895934199.721399,258839871.37181175,0.0664384607394862,0.003698580471478206,0.0192218485649915,2.114816682961299e-05,1.860762930107635e-08,5.485902496951006e-09,1.5348735908410144e-05,7
18259,3.0,17518,58.73350849736929,1,1,75.6,0,28.726031999059,77.94774219977644,1.6612923988934643e+20,3.3420671150635423e+18,0.020117272054513646,8.771599445973993e+19,2.486639589543951e+18,0.028348759024618638,4000140396.515689,261879041.7052029,0.06546746257539159,0.0036910931158998187,0.019204875740793468,3.605919410760707e-05,4.8854648370985525e-08,2.918557054104248e-09,1.5738644278564822e-05,7
18309,3.0,8498,68.66794594661994,1,1,75.6,0,45.3980609461962,73.54394840478808,1.6067682271516102e+20,3.364041269071307e+18,0.02093669274899027,7.316827198685368e+19,2.318047530631635e+18,0.031681047914431056,3896979402.79371,263594616.18408576,0.06764075170505573,0.00369862267694061,0.019212632415905123,2.9330085018824668e-05,3.637511376577246e-08,1.4047703556533738e-08,1.5338833006399886e-05,7
18560,3.0,8629,71.89984422835926,1,1,75.6,0,46.0192800550797,72.24561398829849,1.5373780377487927e+20,3.277132875242596e+18,0.021316376289863968,7.499375155361974e+19,2.320503298601892e+18,0.030942621892208668,3748344388.7945933,254291899.03387898,0.06784112468269095,0.0037098273324959255,0.019217703304875388,2.478516862867757e-05,1.8021254039540975e-08,7.632186359075039e-09,1.4777238655012698e-05,7
18588,3.0,13015,62.598154934763954,1,1,75.6,0,45.73568476986632,72.39786835416531,1.7373502024360657e+20,3.478258513537424e+18,0.02002048008893258,8.60286475634223e+19,2.5883647728875315e+18,0.03008724240351831,4208910891.8862915,274672012.17918277,0.06525964061360398,0.0036753561739685157,0.019215846884070163,2.6005571364901988e-05,2.3628112629446446e-08,1.636414916373534e-08,1.6576173438236414e-05,7
18881,3.0,15611,53.599132860151414,1,1,75.6,0,34.372874101406794,77.81107920049281,1.627688848504331e+20,3.258996431545726e+18,0.02002223234827952,8.422174688424464e+19,2.438608512068844e+18,0.02895461804444043,3751838502.001265,253551404.48075104,0.06758057532207327,0.003708862387692659,0.019205751054093213,3.584320249649804e-05,3.846968714539622e-08,6.301679090659441e-09,1.4795950429971063e-05,7
18883,3.0,18086,63.5715452833209,1,1,75.6,0,34.307489421551935,83.79291324150198,1.9502600850526333e+20,3.7856633882976276e+18,0.01941106941229052,9.599256762745676e+19,2.7500107626969155e+18,0.02864816340124993,4622032201.184889,288687456.2420453,0.06245898853063774,0.003643459046317812,0.019203707970717833,3.632806569193305e-05,8.071872011907872e-08,2.3388579983003182e-08,1.8195980241576187e-05,7
18992,3.0,18080,62.124149229856265,1,1,75.6,0,31.583495312242444,81.9815957333721,1.970836585963366e+20,3.730593600552181e+18,0.018928984914944772,9.623904321126362e+19,2.718702899054585e+18,0.028249479715696024,4718481875.483462,291826554.92142427,0.0618475523743584,0.0036364308614856415,0.019203001160848106,3.7496337319490064e-05,1.2165241011958746e-07,1.972536827461859e-08,1.8588878845420414e-05,7
19032,3.0,13455,57.39835639805329,1,1,75.6,0,41.43880832156487,82.61746566549823,1.7547561229629276e+20,3.450546511801866e+18,0.019663966215291363,8.408988428905693e+19,2.4794115344788526e+18,0.029485253255384865,4121780946.4349337,269747798.41942775,0.06544447701732953,0.003681484089036583,0.019208891317188045,3.290506264856199e-05,2.317459768400448e-08,6.081314314744935e-09,1.6243990103926153e-05,7
19241,3.0,14292,55.88861668588859,1,1,75.6,0,40.63713978640546,83.56333984712663,1.8177785880757325e+20,3.639472222648793e+18,0.020021537532255083,8.568478596134219e+19,2.54258489181232e+18,0.0296737030184033,4534805664.251642,285974866.98675585,0.06306220997321368,0.0036506428887450775,0.01920681191456478,3.4018159839155744e-05,4.522853433045219e-08,1.687258975368487e-08,1.785315051104875e-05,7
19365,3.0,11620,63.06998288593358,1,1,75.6,0,46.195642784278064,76.60421345554558,1.762407708965178e+20,3.490896165824582e+18,0.019807540264756958,8.3691888197896e+19,2.5449732198891223e+18,0.03040883978948276,4345611684.069242,278376346.11463255,0.06405918576092383,0.003664684754859517,0.01921029827539389,3.107422668167021e-05,4.186806372998252e-08,1.75288885500447e-08,1.712508773005558e-05,7
19595,3.0,7215,78.0142796788281,1,1,75.6,0,46.525085361269745,77.6281352030728,1.5259335103784852e+20,3.271199018026773e+18,0.021437362740761887,6.768218220745553e+19,2.2347496435843822e+18,0.033018285916588154,3838943412.790211,263724032.9866556,0.06869703578021129,0.003703414803792756,0.019217089765564774,2.5220941191371085e-05,1.147530593291145e-08,1.0776245430763633e-08,1.5123253220489482e-05,7
19726,3.0,8041,74.39211989086859,1,1,75.6,0,47.06718839572284,72.723280928223,1.624641521230065e+20,3.4048152181683067e+18,0.020957332271001043,7.828445995070792e+19,2.410334879281645e+18,0.030789442512592163,3765002685.8544655,259261517.8831964,0.06886091180154288,0.0037083891633636202,0.01921612809633424,2.6285050170938242e-05,3.132477224712375e-08,1.1352011983635805e-08,1.483543955254082e-05,7
19905,3.0,5323,85.07785382150104,1,1,75.6,0,45.53960990702224,74.61653456013818,1.513035078135037e+20,3.2522228752228285e+18,0.021494695808583035,6.29357639953362e+19,2.1052054046733706e+18,0.033450065130366496,3801152721.6524005,260014891.6742141,0.06840422122297231,0.0037060495091974636,0.019218254189471273,2.4171345018668887e-05,1.5722501648273918e-08,9.501979170153566e-09,1.498211548733205e-05,7
20243,3.0,19058,60.553932643511494,1,1,75.6,0,22.64025041556984,81.76243055329107,1.952356914248367e+20,3.7214689670005857e+18,0.019061417202157958,9.752673755016818e+19,2.695408568542236e+18,0.027637636982942308,4571851732.146679,282743124.1146649,0.06184433369231442,0.003647741929848093,0.01919986082011095,3.9580167645744926e-05,1.4464708258667108e-07,1.6394794253340652e-08,1.8006712432726135e-05,7
20748,3.0,16620,52.363265579277126,1,1,75.6,0,30.01403354606384,76.09683729676684,1.7831305850301465e+20,3.4659745886018796e+18,0.019437581395886843,8.485474311037356e+19,2.4706281116497894e+18,0.02911596949196059,4169300015.738687,265981775.61185464,0.06379530727167637,0.0036773940410359763,0.019209700846120975,3.170347996462012e-05,3.9548811652383725e-08,5.156708377188911e-09,1.6419927444736982e-05,7
20755,3.0,6835,80.13217822178808,1,1,75.6,0,47.199471413466235,77.40886344736063,1.5703646194879513e+20,3.345373745395732e+18,0.02130316554435974,6.775098368851967e+19,2.2927592801289818e+18,0.03384097403913395,3839017955.121845,262952330.19916838,0.06849468621222499,0.003703460255243103,0.019218494407153786,2.394983718210512e-05,2.7516462746596106e-08,1.0768826083282269e-08,1.511923556350633e-05,7
20766,3.0,6833,81.47510832231607,1,1,75.6,0,48.865157738467225,80.95183750789514,1.6252523721904174e+20,3.4150430675323817e+18,0.02101238629745725,7.263779638613106e+19,2.337617272955394e+18,0.03218183079961553,3884497340.5815163,263172232.28696498,0.06774936606020887,0.003698665350507373,0.01921483922666849,2.733479242424999e-05,1.9069521134980362e-08,1.2483648219219172e-08,1.530407894206224e-05,7
20789,3.0,19600,62.21629800101719,1,1,75.6,0,17.92327271611502,78.74883042714939,1.9994518992957414e+20,3.758385244701963e+18,0.018797077569236664,9.936226744931357e+19,2.7565595205344225e+18,0.027742518274762516,4431851304.895785,281874929.3126652,0.06360207279546656,0.003657813876849537,0.019201029720764692,3.9216163083207066e-05,9.020881569535332e-08,2.050034105701762e-08,1.7466010813936174e-05,7
21091,3.0,11766,56.92421857051225,1,1,75.6,0,40.32932864360521,77.16063384777628,1.6307620231317163e+20,3.369789892209849e+18,0.02066389727262904,8.069302356649191e+19,2.4130845617860306e+18,0.029904500477635754,4140760404.955842,268444557.0398471,0.06482977298530988,0.00367920975551967,0.01920979681072814,3.1829211290780793e-05,4.251026679956814e-08,7.202781387302453e-09,1.6294472053606104e-05,7
21473,3.0,16681,61.800936074587604,1,1,75.6,0,39.29360864315041,72.72710170617906,1.9101025026666214e+20,3.6750872852934113e+18,0.019240262133381647,9.416106170412351e+19,2.6930624678752154e+18,0.02860059582099296,4635432242.489924,291641734.1434531,0.06291575820484815,0.003643040505911682,0.01920490883574457,3.5288276268859865e-05,4.358586090101967e-08,2.3428740077274787e-08,1.8265741419227555e-05,7
22102,3.0,15386,53.58822070283954,1,1,75.6,0,33.16902482426409,77.43048193325059,1.596552693394419e+20,3.182327036804145e+18,0.019932489857495548,8.247558298234087e+19,2.3844905726379064e+18,0.028911472782780546,3886360466.559814,254827207.4467533,0.06556962732598116,0.003699227987551705,0.019212607272866174,2.9351714527292525e-05,3.974475675493627e-08,2.4328995812485414e-09,1.5299925028435906e-05,7
23876,3.0,3359,99.74747764266559,1,1,75.6,0,49.39840539634602,80.63447453722408,1.6860606893260518e+20,3.510782450479394e+18,0.02082239668302044,5.466509806423815e+19,2.060415339815079e+18,0.03769160602975302,4260341174.604926,282078455.36741817,0.0662102972054993,0.003673201147216736,0.019215876542731214,2.6323589041203447e-05,2.3683060755730568e-08,1.3076033157957389e-08,1.6748629450491576e-05,7
23953,3.0,15944,58.15123347814398,1,1,75.6,0,34.2122981165214,79.82561923644104,1.6259025466259948e+20,3.2093675060890153e+18,0.019738990585560993,8.47041724397729e+19,2.400154899454247e+18,0.02833573400602935,3996516993.9781766,256151994.9592224,0.06409380852006484,0.0036899018147238767,0.019209191883520018,3.2403807768300715e-05,2.9464278163746782e-08,2.3358855067039987e-09,1.5755420233503636e-05,7
24213,3.0,7104,75.61857585328771,1,1,75.6,0,45.27989297477358,79.17415893724531,1.533542138410238e+20,3.2893214932482427e+18,0.02144917580587744,7.091567867772872e+19,2.2799529456760865e+18,0.03215019567163943,3729130378.885801,256973279.4620612,0.06890970638008112,0.0037112780344081392,0.01922150914283802,2.1432826478636435e-05,1.6279266061572286e-08,1.0295491866340666e-08,1.469290302093579e-05,7
24770,3.0,19523,57.701707416667034,1,1,75.6,0,6.326907961467553,79.36235579730483,1.8387532156637404e+20,3.5065861161225933e+18,0.01907045538384992,9.013651671809042e+19,2.5378754554592773e+18,0.028155907814772757,4201423418.102717,262623085.95838752,0.06250812161107606,0.003674358042319335,0.019208309371301486,3.322737898475481e-05,5.090826554261589e-08,2.9058230651600347e-09,1.6549359950034402e-05,7
24825,3.0,17625,58.97389721450058,1,1,75.6,0,29.58883025855341,75.09784480565501,1.809911082106282e+20,3.556361511581412e+18,0.019649371434549704,9.515499406571194e+19,2.628736979708857e+18,0.027625843556813308,4448912813.034477,276887781.14556825,0.062237178560645014,0.0036552462164385195,0.019206913278888585,3.4174768155629926e-05,5.3842174130067814e-08,8.157954248775098e-09,1.7508002114968508e-05,7
25031,3.0,18796,61.25859798234784,1,1,75.6,0,23.994640809862364,73.7948294114119,1.9698905944409126e+20,3.753899352560974e+18,0.0190563849746508,9.24288119577905e+19,2.6043172517743995e+18,0.02817646572114022,4373497698.389953,274739636.3840839,0.06281920223376951,0.003662421249859868,0.019204715997974554,3.606128015713275e-05,7.358683084289134e-08,9.546160002633966e-09,1.7207063435499163e-05,7
25064,3.0,6090,81.88352906781847,1,1,75.6,0,43.55177751285394,72.44022122706684,1.3586408575272095e+20,2.926351673345839e+18,0.021538816951758223,5.861250068111106e+19,1.956466722836991e+18,0.033379683516344114,3453557344.8396034,240093571.81744337,0.06952065590461312,0.0037325484272912844,0.019221512711913035,2.1559010965503643e-05,1.8575460323747795e-08,3.237724934145773e-09,1.3583092989938317e-05,7
25517,3.0,8307,69.08258388306051,1,1,75.6,0,42.60803261118585,72.80527893513657,1.4118827491834859e+20,2.977075054999972e+18,0.02108585190039089,6.565792265419946e+19,2.1270572493675261e+18,0.03239604854040383,3418140317.3774,235018370.04480836,0.06875620899762488,0.0037350681293125444,0.01921930427034074,2.354857087291004e-05,1.470023040215824e-08,1.7608083824597385e-09,1.345456430760999e-05,7
25715,3.0,9778,67.88549755278132,1,1,75.6,0,44.86874445782732,81.76785097484552,1.545936420457222e+20,3.2317456863602534e+18,0.020904777477229245,7.433748224262522e+19,2.30087598228788e+18,0.03095176098079569,3776491667.4135313,259149297.0563388,0.06862170497885056,0.0037073935719332636,0.019218344752693222,2.405409727410136e-05,3.857755535263826e-08,8.831601871226262e-09,1.4881452502401979e-05,7
25857,3.0,14811,55.89632497246793,1,1,75.6,0,38.00005222296707,77.39385360927182,1.79711122052197e+20,3.54366391597368e+18,0.019718667801453184,8.807927259206327e+19,2.544740203807075e+18,0.028891476154588255,4218967647.0015726,270518363.75578064,0.06411956345482728,0.003674387320657653,0.019205390825884967,3.527004944142018e-05,8.38208367687809e-08,1.0831482277504713e-08,1.6614789515918053e-05,7
26081,3.0,19814,63.94976120686896,1,1,75.6,0,19.592021643971318,78.83482927218199,1.9945710542692958e+20,3.77718408148467e+18,0.018937325262992088,1.0274319550479748e+20,2.793452085960563e+18,0.027188682152971638,4568256558.099396,288395995.3596711,0.06313042879528138,0.0036482676671108966,0.019205070044350413,3.529729437049317e-05,6.021562141321184e-08,2.0483270732958794e-08,1.798875347315047e-05,7
26328,3.0,19129,61.15115231119882,1,1,75.6,0,21.209900091271322,74.78716412797307,1.9474956085053037e+20,3.690016530057427e+18,0.018947496024853693,9.601507975676343e+19,2.6737523780699146e+18,0.027847213009074983,4471623897.321062,275281449.0618967,0.06156185211077726,0.0036543452607599525,0.019201194439000698,3.918587382455364e-05,1.2899088768502716e-07,7.659115280818138e-09,1.7614047573071612e-05,7
26979,3.0,3169,98.68514617408715,1,1,75.6,0,45.21824067072552,72.94544501379329,1.4785453487241816e+20,3.1655521979792635e+18,0.021409909413402702,4.848726642435988e+19,1.8992797739533673e+18,0.03917069189528849,3922042875.2768455,256976392.32435513,0.06552105637198469,0.0036976978074885892,0.01922183528394987,2.132674661201252e-05,1.5549408454400857e-08,2.661653398870074e-09,1.5411858362065964e-05,7
